Aladin J1807-2126             ; Sgr  ; 18 07 11.3 -21 26 38; Op    ; OC?  ;     5.00;      ;     ;      ;  ;                                                       ;
Majaess 188                   ; Sgr  ; 18 07 20.0 -21 52 35; IR    ; OC?  ;     5.00;      ;     ;      ;  ;                                                       ;
NGC 6544                      ; Sgr  ; 18 07 20.6 -24 59 49; Op    ; GC   ;    21.60;  3000;0.760;10.100;* ;                                                       ;
VVVX CL 66                    ; Sgr  ; 18 07 25.6 -20 01 41; IR    ; OC   ;     1.20;      ;     ;      ;  ;                                                       ;
BDSB 105                      ; Sgr  ; 18 07 31.4 -25 45 18; IR    ; OC   ;     7.20;  1129;2.290; 7.000;  ;                                                       ;
VVV-CL 161                    ; Sgr  ; 18 07 40.0 -26 11 51; Op    ; OC?  ;     1.30;      ;     ;      ;  ;                                                       ;
Iss 781                       ; Sgr  ; 18 07 41.0 -20 45 44; Op    ; OC?  ;     4.60;      ;     ;      ;  ;                                                       ;
ASCC 93                       ; Sgr  ; 18 08 09.6 -22 16 48; Op    ; OC   ;    19.80;  1830;0.280; 7.220;  ;                                                       ;
Majaess 189                   ; Sgr  ; 18 08 18.0 -20 16 03; IR    ; OC?  ;    12.00;      ;     ;      ;  ;                                                       ;
Majaess 190                   ; Sgr  ; 18 08 20.0 -22 04 32; IR    ; OC?  ;     4.00;      ;     ;      ;  ;                                                       ;
2MASS-GC 1                    ; Sgr  ; 18 08 21.8 -19 49 47; IR    ; GC   ;     3.30;  3080;6.800;10.100;* ;Hurt 1                                                 ;
Ryu 675                       ; Sgr  ; 18 08 23.3 -18 17 47; IR    ; OC?  ;     3.40;      ;     ;      ;  ;                                                       ;
LMR 32                        ; Sgr  ; 18 08 32.0 -18 08 32; IR    ; OB   ;     9.00;      ;     ;      ;  ;                                                       ;
Theia 328                     ; Sgr  ; 18 08 35.6 -28 31 48; Op    ; OC   ;   356.00;   614;     ; 8.050;* ;                                                       ;
RM 3                          ; Sgr  ; 18 08 36.8 -19 53 11; IR    ; OC   ;     3.30;  6100;     ;      ;  ;                                                       ;
TEB 1                         ; Sgr  ; 18 08 38.0 -19 52 09; IR    ; OC   ;     1.70;      ;     ;      ;  ;Majaess 191                                            ;In RM 3 complex
Lima 2                        ; Sgr  ; 18 08 38.0 -19 53 57; IR    ; OC   ;     0.90;      ;     ;      ;  ;                                                       ;In RM 3 complex, in pair
SGR 1806-20 Cl                ; Sgr  ; 18 08 39.0 -20 24 39; IR    ; OC   ;     0.80;  8860;     ; 6.600;  ;BDB 5                                                  ;
Lima 1                        ; Sgr  ; 18 08 42.0 -19 53 43; IR    ; OC   ;     0.80;      ;     ;      ;  ;                                                       ;In RM 3 complex, in pair
van den Bergh 113             ; Sgr  ; 18 08 42.0 -21 24 18; Op    ; OC   ;    24.20;  2056;0.580; 7.500;  ;                                                       ;
RM 2                          ; Sgr  ; 18 08 51.9 -20 06 15; IR    ; OC   ;     6.80; 15200;     ;      ;  ;                                                       ;
Russeil 22                    ; Sgr  ; 18 08 55.0 -18 14 05; IR    ; SFR  ;     1.00;  3400;     ;      ;  ;Urq N4 Bubble                                          ;Also d= 2800
NGC 6554                      ; Sgr  ; 18 08 55.2 -18 26 35; Op    ; OC   ;    26.40;  1775;0.791; 8.620;  ;                                                       ;
BDSB 112                      ; Sgr  ; 18 08 56.0 -20 05 30; IR    ; OC   ;     1.40;  2770;     ;      ;  ;                                                       ;Same as DOG14 g1 ?
DOG14 g1                      ; Sgr  ; 18 08 58.0 -20 05 45; IR    ; OC   ;     1.70;  2200;     ; 6.080;  ;                                                       ;In Fig. 9 of Dewangan+, 2014. Assoc to CN 148, G10.30-0.15
BDSB 113                      ; Sgr  ; 18 09 01.7 -20 04 48; IR    ; OC   ;    13.20;  4644;1.290; 6.000;  ;Majaess 192                                            ;
Majaess 193                   ; Sgr  ; 18 09 10.0 -19 28 38; IR    ; OC?  ;    20.00;      ;     ;      ;  ;                                                       ;
VVVX CL 67                    ; Sgr  ; 18 09 16.5 -20 18 43; IR    ; OC   ;     1.57;      ;     ;      ;  ;                                                       ;Young cluster part of W31?
NGC 6553                      ; Sgr  ; 18 09 17.5 -25 54 32; Op    ; GC   ;    18.60;  6000;0.640;10.000;* ;                                                       ;
ESO 521-38                    ; Sgr  ; 18 09 21.6 -24 31 48; Op    ; OC   ;    10.80;  1490;0.220; 8.100;  ;                                                       ;
BDB 6                         ; Sgr  ; 18 09 27.0 -20 19 30; IR    ; OC   ;     1.20;  2770;     ; 5.780;  ;W 31 IR Cl, G10.2-0.3 IR Cl                            ;
LMR 29                        ; Sgr  ; 18 09 30.0 -20 07 58; IR    ; OC   ;     2.00;      ;     ;      ;  ;                                                       ;Dust clump at edge
RM 1                          ; Sgr  ; 18 09 31.0 -20 20 23; IR    ; OC   ;     7.40; 14500;     ;      ;  ;                                                       ;
2MASS-GC 2                    ; Sgr  ; 18 09 31.2 -20 47 24; IR    ; GC   ;    12.60;  7436;2.000;10.000;* ;Hurt 2                                                 ;
Iss 900                       ; Sgr  ; 18 09 34.2 -24 31 36; Op    ; OC?  ;     1.30;      ;     ;      ;  ;                                                       ;Fine
VVVX CL 68                    ; Sgr  ; 18 09 37.3 -20 19 14; IR    ; OC   ;     0.70;      ;     ;      ;  ;                                                       ;Small Grp in Bubble [CWP2007] CN 145
Collinder 367                 ; Sgr  ; 18 09 37.7 -23 42 00; Op    ; OC   ;    37.80;  1170;0.350; 6.840;  ;Sgr OB 1 B, Sgr III, Sgr T3                            ;
VVV-CL 162                    ; Sgr  ; 18 09 42.0 -21 46 56; IR    ; OC?  ;     0.33;      ;     ;      ;  ;                                                       ;
VVVX CL 69                    ; Sgr  ; 18 09 44.8 -20 20 11; IR    ; OC   ;     1.77;      ;     ;      ;  ;                                                       ;Grp in HII region: [L89b] 10.190-00.426
Ryu 657                       ; Sgr  ; 18 09 55.9 -19 48 22; IR    ; OC   ;     0.80;      ;     ;      ;  ;VVVX CL 70                                             ;Grp in Bubble: [SPK2012] MWP1G010670-002100S
BDSB 2                        ; Sgr  ; 18 09 57.0 -24 06 33; IR    ; OC?  ;     1.90;      ;     ;      ;  ;                                                       ;
NGC 6558                      ; Sgr  ; 18 10 17.8 -31 45 50; Op    ; GC   ;    15.60;  7411;0.440;10.100;* ;                                                       ;
Bica 642                      ; Sgr  ; 18 10 18.0 -20 45 40; IR    ; OC?  ;     0.90;      ;     ;      ;  ;                                                       ;
VVVX CL 71                    ; Sgr  ; 18 10 19.1 -19 54 10; IR    ; OC   ;     0.73;      ;     ;      ;  ;                                                       ;Small Grp in HII region: [AAJ2015] G010.630-00.338
Gulliver 15                   ; Sgr  ; 18 10 23.8 -16 43 23; Op    ; OC   ;    10.70;  1869;     ;      ;* ;                                                       ;
G009.927-0.746                ; Sgr  ; 18 10 24.0 -20 42 54; IR    ; OC?  ;     1.60;      ;     ;      ;  ;                                                       ;
Kronberger 49                 ; Sgr  ; 18 10 24.0 -23 20 25; Op    ; GC?  ;     0.20;  8000;1.350;10.000;* ;                                                       ;
Majaess 194                   ; Sgr  ; 18 10 26.0 -19 57 02; IR    ; OC   ;     2.00;      ;     ;      ;  ;Ryu 655, Bica 35                                       ;
BDB 7                         ; Sgr  ; 18 10 29.0 -19 56 01; IR    ; OC   ;     0.88;  2770;     ;      ;  ;Kes 29 IR Cl, G10.6-0.4 IR Cl                          ;
NGC 6561                      ; Sgr  ; 18 10 38.2 -16 44 24; Op    ; OC   ;     9.80;  1462;0.400; 6.920;* ;                                                       ;
VVVX CL 72                    ; Sgr  ; 18 10 42.8 -19 56 31; IR    ; OC   ;     0.47;      ;     ;      ;  ;                                                       ;Grp in HII region: HRDS G010.638-00.434
Ryu 687                       ; Sgr  ; 18 10 51.3 -17 55 50; IR    ; OC   ;     1.60;      ;     ;      ;  ;VVVX CL 73                                             ;Grp in HII region: GAL 012.42+00.50
MQI Cl 9.5                    ; Sgr  ; 18 10 54.3 -21 12 38; IR    ; OC?  ;     1.00;      ;     ;      ;  ;                                                       ;
BDSB 7                        ; Sgr  ; 18 10 55.0 -17 41 25; IR    ; OC?  ;     1.90;      ;     ;      ;  ;                                                       ;
Ryu 636                       ; Sgr  ; 18 11 11.0 -21 37 53; IR    ; OC?  ;     4.00;      ;     ;      ;  ;                                                       ;
RM 4                          ; Sgr  ; 18 11 11.4 -19 51 48; IR    ; OC   ;    11.70; 16700;     ;      ;  ;                                                       ;
Theia 56                      ; Sgr  ; 18 11 31.5 -25 07 12; Op    ; OC   ;   924.00;   399;     ; 7.350;* ;                                                       ;
Sgr OB6                       ; Sgr  ; 18 11 31.9 -16 00 00; Op    ; OB   ;    37.20;  1594;0.900; 7.500;  ;Ass-69.1                                               ;
Ryu 664                       ; Sgr  ; 18 11 32.3 -19 30 37; IR    ; OC   ;     2.20;      ;     ;      ;  ;VVVX CL 74                                             ;Small Grp around YSO: IRAS 18085-1931
Ryu 203                       ; Sgr  ; 18 11 32.6 -17 33 19; IR    ; OC?  ;     4.00;      ;     ;      ;  ;                                                       ;
TC 1811-1851                  ; Sgr  ; 18 11 48.0 -18 51 06; Op    ; OC?  ;     4.00;      ;     ;      ;  ;                                                       ;
Bica 42                       ; Sgr  ; 18 11 51.0 -17 31 18; IR    ; OC   ;     0.80;      ;     ;      ;  ;                                                       ;In pair
VVVX CL 75                    ; Sgr  ; 18 11 53.2 -18 36 20; IR    ; OC   ;     0.33;      ;     ;      ;  ;                                                       ;Small Grp in HII region: [KC97c] G011.9+00.0
Bica 44                       ; Sgr  ; 18 11 55.0 -17 29 57; IR    ; OC   ;     0.70;      ;     ;      ;  ;                                                       ;In pair, bright * near edge
LMR 35                        ; Sgr  ; 18 11 55.0 -17 37 26; IR    ; OB   ;     9.00;      ;     ;      ;  ;                                                       ;
Ryu 694                       ; Sgr  ; 18 12 11.8 -17 42 07; IR    ; OC?  ;     2.80;      ;     ;      ;  ;                                                       ;
Terzan 11                     ; Sgr  ; 18 12 15.8 -22 43 59; Op    ; GC   ;    13.20;  4801;     ;      ;* ;Terzan 12                                              ;
Theia 184                     ; Sgr  ; 18 12 22.6 -18 45 25; Op    ; OC   ;   668.00;   575;     ; 7.850;* ;                                                       ;
LMR 33                        ; Sgr  ; 18 12 29.0 -18 29 26; IR    ; OB   ;    15.00;      ;     ;      ;  ;                                                       ;
NGC 6568                      ; Sgr  ; 18 12 46.1 -21 36 43; Op    ; OC   ;    16.80;  1036;0.250; 8.710;* ;                                                       ;
ESO 522-5                     ; Sgr  ; 18 12 46.8 -24 21 00; Op    ; OC   ;     8.00;  1657;1.820; 9.500;  ;                                                       ;
Alessi 77                     ; Sgr  ; 18 13 01.0 -32 19 43; Op    ; OC?  ;    19.00;   909;     ;      ;  ;Alessi J1813-3214                                      ;
UPK 5                         ; Sgr  ; 18 13 14.7 -18 16 27; Op    ; OC   ;    16.52;   550;     ; 8.000;* ;                                                       ;
Polakis 1                     ; Sgr  ; 18 13 21.0 -18 47 24; Op    ; OC?  ;    24.00;  2222;     ;      ;  ;Renou 13                                               ;
Iss 789                       ; Sgr  ; 18 13 21.2 -19 23 19; Op    ; OC?  ;     1.50;      ;     ;      ;  ;                                                       ;
SAI 126                       ; Sgr  ; 18 13 24.0 -17 53 31; Op    ; OC?  ;     3.00;  3790;     ; 6.630;  ;Ryu 693, [MFD2008] 1                                   ;
VVVX CL 76                    ; Sgr  ; 18 13 25.1 -18 05 32; IR    ; OC   ;     0.57;  1141;     ;      ;  ;                                                       ;Concentrated group
VVVX CL 77                    ; Sgr  ; 18 13 35.0 -18 05 48; Op    ; OC   ;     1.77;      ;     ;      ;  ;                                                       ;Concentrated Grp close to CL076+WR, binary cluster?
Iss 790                       ; Sgr  ; 18 13 36.2 -17 01 18; Op    ; OC?  ;     2.50;      ;     ;      ;  ;                                                       ;
NGC 6569                      ; Sgr  ; 18 13 38.6 -31 49 37; Op    ; GC   ;    16.80; 10900;0.530; 9.950;* ;                                                       ;
ESO 590-7                     ; Sgr  ; 18 13 42.0 -22 07 16; Op    ; OCR  ;     1.50;      ;     ;      ;  ;                                                       ;
NGC 6573                      ; Sgr  ; 18 13 45.0 -22 09 18; Op    ; OCR? ;     1.50;  3032;2.480; 7.000;  ;                                                       ;
Mercer 1                      ; Sgr  ; 18 13 55.0 -17 56 56; IR    ; OC   ;     1.60;  3790;     ;      ;  ;GLIMPSE 1                                              ;
Russeil 27                    ; Sgr  ; 18 13 55.0 -18 01 46; IR    ; SFR  ;     2.40;  3900;     ;      ;  ;                                                       ;
Russeil 23                    ; Sgr  ; 18 13 57.9 -18 54 21; IR    ; SFR  ;     0.65;  4100;     ;      ;  ;                                                       ;
Ryu 678                       ; Sgr  ; 18 14 00.3 -18 53 06; IR    ; OC?  ;     1.80;      ;     ;      ;  ;VVVX CL 78                                             ;Young cluster in HII region GRS G011.94 -00.62
VVVX CL 79                    ; Sgr  ; 18 14 02.6 -17 45 32; IR    ; OC   ;     0.67;      ;     ;      ;  ;                                                       ;Grp in Bubble: [SPK2012] MWP1G012930-000811
Ryu 707                       ; Sgr  ; 18 14 04.6 -16 36 28; Op    ; OC?  ;    14.00;      ;     ;      ;  ;                                                       ;
BDSB 115                      ; Sgr  ; 18 14 04.8 -17 28 12; IR    ; OC   ;    12.80;  7959;1.540; 8.070;  ;                                                       ;
Andrews-Lindsay 3             ; Sgr  ; 18 14 04.8 -28 37 59; Op    ; GC   ;     9.60;  6555;0.360;10.050;* ;BH 261                                                 ;
VVVX CL 80                    ; Sgr  ; 18 14 06.5 -17 56 05; IR    ; OC   ;     0.63;  1201;     ;      ;  ;                                                       ;Small Grp around B0V star [MCF2015] 13, neb, concentrated
MDF11 cl2                     ; Sgr  ; 18 14 08.0 -18 00 15; IR    ; OC?  ;     1.00;      ;     ;      ;  ;Ryu 692                                                ;
BDB 10                        ; Sgr  ; 18 14 13.0 -17 55 55; IR    ; OC   ;     0.90;  3790;     ;      ;  ;W 33 IR Cl, G12.8-0.2 IR Cl                            ;
LMR 36                        ; Sgr  ; 18 14 18.0 -17 41 46; IR    ; OB   ;    19.00;      ;     ;      ;  ;                                                       ;
Ryu 679                       ; Sgr  ; 18 14 21.1 -18 55 27; Op    ; OC?  ;    13.00;      ;     ;      ;  ;                                                       ;Op Cl or IR one?
MDF11 cl1                     ; Sgr  ; 18 14 22.0 -17 56 10; IR    ; OC   ;     1.80;  3790;     ;      ;  ;                                                       ;Cluster candidate discovered by Ref:144
VVVX CL 82                    ; Sgr  ; 18 14 24.4 -17 17 35; IR    ; OC   ;     0.60;      ;     ;      ;  ;Bica 45                                                ;Grp in Bubble: [SPK2012] MWP1G013382+000659
HSL Chain                     ; Sgr  ; 18 14 30.0 -21 48 00; Op    ; OC?  ;    30.00;      ;     ;      ;  ;                                                       ;
BDSB 116                      ; Sgr  ; 18 14 37.7 -16 45 25; IR    ; OC   ;     7.20;  5358;1.100; 6.000;  ;                                                       ;
BDSB 114                      ; Sgr  ; 18 14 40.0 -17 52 07; IR    ; OC   ;     1.20;  4269;1.080; 6.340;  ;                                                       ;
TC 1814-2814                  ; Sgr  ; 18 14 41.0 -28 14 24; Op    ; OC?  ;     1.50;      ;     ;      ;  ;                                                       ;
Ryu 697                       ; Sgr  ; 18 14 41.9 -17 54 00; IR    ; OC?  ;     1.60;      ;     ;      ;  ;                                                       ;
LMR 34                        ; Sgr  ; 18 14 47.0 -18 26 20; IR    ; OB   ;    11.00;      ;     ;      ;  ;                                                       ;
Sgr OB7                       ; Sgr  ; 18 14 52.8 -20 19 12; Op    ; OB   ;    57.60;  1481;0.460; 6.450;  ;COCD 435, Ass-69.2                                     ;
SUH G013.076-0.309            ; Sgr  ; 18 15 11.0 -17 44 35; IR    ; OC?  ;     0.75;      ;     ;      ;  ;                                                       ;
Markarian 38                  ; Sgr  ; 18 15 16.6 -18 59 49; Op    ; OC   ;     5.30;  1679;0.368; 6.893;* ;Biurakan 5                                             ;
Theia 975                     ; Sgr  ; 18 15 34.7 -28 14 03; Op    ; OC   ;   277.00;   754;     ; 8.750;* ;                                                       ;
Sgr OB4                       ; Sgr  ; 18 15 40.0 -18 57 40; Op    ; OB   ;   102.00;  1850;     ;      ;  ;Ass-4                                                  ;
VVVX CL 83                    ; Sgr  ; 18 15 49.4 -19 42 14; IR    ; OC   ;     0.77;      ;     ;      ;  ;                                                       ;Small very red group, neb.
NGC 6583                      ; Sgr  ; 18 15 50.9 -22 08 35; Op    ; OC   ;     5.50;  2262;0.510; 9.000;* ;                                                       ;
LMR 37                        ; Sgr  ; 18 15 59.0 -16 34 02; IR    ; OB   ;    33.00;      ;     ;      ;  ;                                                       ;
Sgr R1                        ; Sgr  ; 18 16 00.0 -18 00 00; Op    ; YAs? ;   420.00;  1150;0.600;      ;  ;                                                       ;
Ryu 715                       ; Sgr  ; 18 16 01.2 -16 05 08; IR    ; OC?  ;     1.60;      ;     ;      ;  ;VVVX CL 84, VVVX CL 85                                 ;Neb, IR: IRAS 18131-1606
ASCC 95                       ; Sgr  ; 18 16 02.9 -25 42 18; Op    ; OC   ;    28.20;  1213;0.320; 8.040;  ;                                                       ;
ESO 590-13                    ; Sgr  ; 18 16 14.0 -18 15 50; Op    ; OC   ;     4.00;      ;     ;      ;  ;                                                       ;Dust window?
Mercer 2                      ; Sgr  ; 18 16 19.0 -16 50 53; IR    ; OC   ;     1.40;  3670;     ;      ;  ;GLIMPSE 2                                              ;
SUH G011.495-1.483            ; Sgr  ; 18 16 21.0 -19 41 31; IR    ; OC?  ;     1.10;      ;     ;      ;  ;                                                       ;
van Wulfen 6                  ; Sgr  ; 18 16 24.0 -18 05 13; Op    ; OC?  ;     4.00;      ;     ;      ;  ;                                                       ;
VVVX CL 87                    ; Sgr  ; 18 16 26.7 -16 54 48; IR    ; OC   ;     1.17;      ;     ;      ;  ;                                                       ;
Theia 1469                    ; Sgr  ; 18 16 29.9 -20 37 47; Op    ; OC   ;   519.00;   784;     ; 9.250;* ;                                                       ;
DO 1                          ; Sgr  ; 18 16 32.0 -16 51 29; IR    ; OC   ;     1.00;      ;     ;      ;  ;Dewangen-Ojha 1                                        ;Outer edge of bubble N14
Collinder 469                 ; Sgr  ; 18 16 34.3 -18 18 32; Op    ; OC   ;     3.50;  2340;0.442; 7.849;* ;                                                       ;
VVVX CL 88                    ; Sgr  ; 18 16 50.1 -19 53 22; IR    ; OC   ;     0.33;      ;     ;      ;  ;                                                       ;Small Grp around YSO: MSX6C G011.3757-01.6770
BDSB 6                        ; Sgr  ; 18 16 51.0 -18 41 52; IR    ; OC   ;     0.90;  4150;     ;      ;  ;                                                       ;
Majaess 195                   ; Sgr  ; 18 16 52.0 -18 41 00; IR    ; OC?  ;    10.00;      ;     ;      ;  ;                                                       ;
Ryu 671                       ; Sgr  ; 18 16 53.5 -19 53 31; IR    ; OC?  ;     2.40;      ;     ;      ;  ;                                                       ;
Ryu 212                       ; Sgr  ; 18 16 53.7 -16 18 53; IR    ; OC?  ;     3.60;      ;     ;      ;  ;                                                       ;
Turner 2                      ; Sgr  ; 18 16 55.2 -19 03 54; Op    ; OC   ;     8.00;  1290;0.360; 8.000;  ;                                                       ;
BDSB 4                        ; Sgr  ; 18 16 58.0 -19 46 58; IR    ; OC?  ;     2.00;      ;     ;      ;  ;                                                       ;
VVVX CL 89                    ; Sgr  ; 18 16 59.5 -16 59 58; Op    ; OC   ;     1.70;  1210;     ;      ;  ;                                                       ;
BDB 9                         ; Sgr  ; 18 17 06.0 -19 52 10; Op    ; OC   ;     1.60;   600;     ; 6.500;  ;NGC 6595 Cl, IRAS 18138-1954 Cl, BDSB 5                ;
Turner 4                      ; Sgr  ; 18 17 08.0 -18 42 00; IR    ; OC   ;     8.00;      ;     ; 7.000;  ;Kronberger J1817-1842                                  ;In M24, in shell
VVVX CL 90                    ; Sgr  ; 18 17 15.1 -18 57 16; Op    ; OC   ;     3.20;      ;     ;      ;  ;                                                       ;
Collinder 371                 ; Sgr  ; 18 17 16.0 -19 44 30; Op    ; OC?  ;    22.00;      ;     ;      ;  ;                                                       ;This is not NGC 6595
Mol 45 Cl                     ; Sgr  ; 18 17 24.1 -17 22 12; IR    ; OC   ;     0.80; 11610;     ;      ;  ;                                                       ;
Iss 793                       ; Sgr  ; 18 17 25.3 -17 57 01; Op    ; OC?  ;     1.40;      ;     ;      ;  ;                                                       ;
VVVX CL 92                    ; Sgr  ; 18 17 26.8 -17 05 34; IR    ; OC   ;     0.33;      ;     ;      ;  ;                                                       ;Embedded Grp around YSO:[PW2010] 48
NGC 6596                      ; Sgr  ; 18 17 31.2 -16 39 00; Op    ; OC   ;    24.00;   932;0.282; 8.390;  ;                                                       ;
Dias 5                        ; Sgr  ; 18 17 32.4 -19 42 25; Op    ; OC   ;     9.40;  1294;0.330; 7.140;* ;                                                       ;
Turner 3                      ; Sgr  ; 18 17 34.3 -18 52 30; Op    ; OC   ;     2.40;  1631;     ; 7.460;* ;Kronberger J1817-1851                                  ;
VVVX CL 93                    ; Sgr  ; 18 17 50.7 -16 59 57; IR    ; OC   ;     0.33;      ;     ;      ;  ;                                                       ;Embedded, compact Grp in HII region: MSX6C G014.0329-00.5155
VVVX CL 95                    ; Sgr  ; 18 17 55.5 -16 58 32; IR    ; OC   ;     0.33;      ;     ;      ;  ;                                                       ;Small Grp around YSO: SSTGLMA G014.0632-00.5199
TC 1818-1858                  ; Sgr  ; 18 18 06.0 -18 58 30; Op    ; OC?  ;     3.00;      ;     ;      ;  ;                                                       ;
G3CC 55                       ; Sgr  ; 18 18 12.4 -16 57 18; IR    ; OC   ;     0.95;  1120;     ;      ;  ;                                                       ;
Ryu 711                       ; Sgr  ; 18 18 15.2 -16 50 58; IR    ; OC?  ;     1.20;      ;     ;      ;  ;VVVX CL 97                                             ;Neb, YSOs, bubbles, IR
NGC 6603                      ; Sgr  ; 18 18 27.8 -18 24 32; Op    ; OC   ;     4.80;  2832;0.790; 8.300;* ;                                                       ;
GLIMPSE-GC 2                  ; Sgr  ; 18 18 30.0 -16 58 31; IR    ; GC   ;     0.60;  4600;     ;      ;* ;GLIMPSE 3, Mercer 3                                    ;
LMR 25                        ; Sgr  ; 18 18 38.0 -21 03 50; IR    ; OB   ;    39.00;      ;     ;      ;  ;                                                       ;
G3CC 56                       ; Sgr  ; 18 18 55.2 -16 47 15; IR    ; OC   ;     2.10;  1120;     ;      ;  ;                                                       ;
Mol 50 Cl                     ; Sgr  ; 18 19 07.6 -16 11 21; IR    ; OC   ;     0.80;  4910;     ;      ;  ;                                                       ;
BDB 8                         ; Sgr  ; 18 19 11.0 -20 47 17; IR    ; OC?  ;     1.50;      ;     ;      ;  ;GGD 27 IR Cl, GGD 27-IRS Cl                            ;
Ryu 716                       ; Sgr  ; 18 19 20.8 -16 30 56; IR    ; OC?  ;     3.40;      ;     ;      ;  ;                                                       ;
MRR 32 Cl                     ; Sgr  ; 18 19 22.0 -20 45 37; IR    ; OC?  ;     0.65;      ;     ;      ;  ;                                                       ;2009ApJ...690..850P
VVVX CL 103                   ; Sgr  ; 18 19 41.5 -21 03 35; IR    ; OC   ;     1.07;  1154;     ;      ;  ;                                                       ;
TC 1819-1831                  ; Sgr  ; 18 19 52.0 -18 31 03; Op    ; OC?  ;     3.50;      ;     ;      ;  ;                                                       ;
Theia 273                     ; Sgr  ; 18 19 57.2 -22 08 08; Op    ; OC   ;   465.00;   762;     ; 7.950;* ;                                                       ;
NGC 6613                      ; Sgr  ; 18 19 57.4 -17 05 20; Op    ; OC   ;     7.00;  1494;0.449; 7.232;* ;M 18                                                   ;
ASCC 96                       ; Sgr  ; 18 20 15.1 -32 20 17; Op    ; OC   ;    22.60;   852;0.150; 8.400;* ;Ferrero 1                                              ;
M17 IRS1 Cl                   ; Sgr  ; 18 20 19.4 -16 13 30; IR    ; OC   ;     1.10;  2200;     ;      ;  ;M17 KWO cluster                                        ;
M 17 SW Cl                    ; Sgr  ; 18 20 24.0 -16 11 30; IR    ; OC   ;     0.70;  1600;     ;      ;  ;M17 IRS 5 Cl                                           ;Surr the ultracompact HII region UC1
BDB 12                        ; Sgr  ; 18 20 30.0 -16 10 55; IR    ; OC   ;     1.90;  1600;     ;      ;  ;M 17 IR Cl, M 17 main Cl                               ;
HKL98 M17 North Cl            ; Sgr  ; 18 20 32.7 -16 01 43; IR    ; OC   ;     2.30;  1600;     ;      ;  ;                                                       ;
Theia 410                     ; Sgr  ; 18 20 33.8 -25 08 37; Op    ; OC   ;   403.00;   720;     ; 8.150;* ;                                                       ;
NGC 6618                      ; Sgr  ; 18 20 34.8 -16 09 00; Op    ; OC   ;    34.80;  1308;1.604; 7.044;  ;M 17, Russeil 32                                       ;
Ryu 718                       ; Sgr  ; 18 20 35.2 -16 15 37; IR    ; OC?  ;     3.60;      ;     ;      ;  ;                                                       ;
Ser OB1 A                     ; Sgr  ; 18 20 48.0 -16 38 00; Op    ; OB   ;    72.00;  1500;     ;      ;  ;                                                       ;
Ryu 698                       ; Sgr  ; 18 22 03.0 -18 44 17; Op    ; OC?  ;     2.60;      ;     ;      ;  ;                                                       ;
Theia 972                     ; Sgr  ; 18 22 08.5 -17 47 46; Op    ; OC   ;   476.00;   728;     ; 8.750;* ;                                                       ;
Theia 1296                    ; Sgr  ; 18 23 15.9 -20 28 40; Op    ; OC   ;   448.00;   520;     ; 9.150;* ;                                                       ;
Dolidze 52 C                  ; Sgr  ; 18 23 30.0 -17 08 54; Op    ; OC?  ;     9.00;      ;     ;      ;  ;                                                       ;
NGC 6624                      ; Sgr  ; 18 23 40.6 -30 21 40; Op    ; GC   ;    12.00;  7905;0.280; 9.950;* ;                                                       ;
Theia 475                     ; Sgr  ; 18 23 53.2 -21 39 01; Op    ; OC   ;   294.00;   720;     ; 8.250;* ;                                                       ;
Dolidze 52                    ; Sgr  ; 18 23 55.2 -16 38 24; Op    ; OC   ;    15.60;  1318;0.502; 7.300;  ;                                                       ;
NGC 6626                      ; Sgr  ; 18 24 32.6 -24 52 12; Op    ; GC   ;    18.60;  5501;0.400;10.100;* ;M 28                                                   ;
Trumpler 33                   ; Sgr  ; 18 24 38.2 -19 42 40; Op    ; OC   ;     5.80;  1417;0.357; 7.685;* ;                                                       ;
TC 1825-1704                  ; Sgr  ; 18 25 52.6 -17 04 45; Op    ; OC?  ;     7.00;      ;     ;      ;  ;Dolidze 52 B                                           ;
Theia 351                     ; Sgr  ; 18 26 20.9 -17 26 34; Op    ; OC   ;   321.00;   782;     ; 8.050;* ;                                                       ;
Theia 1026                    ; Sgr  ; 18 26 38.6 -36 51 43; Op    ; OC   ;   800.00;   526;     ; 8.850;* ;                                                       ;
Theia 828                     ; Sgr  ; 18 26 55.8 -20 33 24; Op    ; OC   ;   659.00;   474;     ; 8.650;* ;                                                       ;
Theia 444                     ; Sgr  ; 18 27 00.1 -22 51 17; Op    ; OC   ;   796.00;   393;     ; 8.250;* ;                                                       ;
UPK 7                         ; Sgr  ; 18 27 05.2 -17 22 17; Op    ; OC   ;    11.98;   768;     ; 8.400;* ;                                                       ;
Theia 431                     ; Sgr  ; 18 27 14.8 -18 30 16; Op    ; OC   ;  1587.00;   171;     ; 8.250;* ;                                                       ;
Ryu 218                       ; Sgr  ; 18 28 06.9 -16 38 21; Op    ; OC?  ;    10.00;      ;     ;      ;  ;                                                       ;
LMR 48                        ; Sgr  ; 18 29 15.0 -16 54 22; IR    ; OB   ;     7.20;      ;     ;      ;  ;                                                       ;Bubble with 2nd generation?
UPK 663                       ; Sgr  ; 18 29 28.9 -34 29 39; Op    ; OC   ;    22.40;   502;     ; 8.000;* ;                                                       ;
UPK 10                        ; Sgr  ; 18 29 32.4 -17 06 49; Op    ; OC   ;     5.10;   594;     ;      ;* ;NGC 6647                                               ;
