Name                             PNstat         RAJ2000    DECJ2000      MajDiam   Catalogue           
[GKF2010] MN115                  circM          20 35 16.0 +42 20 16.4    100.0    2010MNRAS.405.1047G 
IPHASX J010143.7+642417          notPN?         01 01 43.7 +64 24 17.8    100.0    IPHAS_candidates    
IPHASX J010235.7+605418          HII            01 02 35.8 +60 54 18.9    100.0    IPHAS_candidates    
BRAN 252                         RNe            09 19 44.6 -48 50 29.8    100.0    MEN_List            
[GKF2010] MN27                   circM          15 45 59.1 -53 32 33.0    100.0    2010AJ....139.1542M 
MCG-01-19-001                    Gx             07 22 10.8 -05 55 48.0    100.0    1992secg.book.....A 
BFS 19                           HII            23 05 18.6 +60 32 50.1    100.0    IPHAS_candidates    
PHR J0802-3428                   HII            08 02 29.8 -34 28 50.2    100.0    1992secg.book.....A 
BRAN 241                         CGb            09 15 16.8 -43 35 52.4    100.0    MEN_List            
PHR J0818-3259                   PN??           08 18 49.2 -32 59 52.8    100.0    MEN_List            
IPHASX J192510.5+113400          PN?            19 25 10.8 +11 33 53.6    100.0    IPHAS_candidates    
PHL 703                          PN??           00 10 07.0 -26 12 54.0    100.0    DFrew               
Kn 61                            PN             19 21 38.9 +38 18 57.2    100.0    2012IAUS..283..414K 
Teutsch GN J0542.7+3057          HII            05 42 44.3 +30 57 57.0    101.8    2006A&A...447..921K 
IPHASX J005219.6+643121          HII            00 52 19.7 +64 31 21.6    102.0    IPHAS_candidates    
Kn 70                            PN?            09 27 07.8 -67 51 25.0    102.0    PRC15               
StDr 38                          PN??           06 37 32.4 -16 58 30.8    102.0    FrenchAmateurs      
Pa 41                            PN             22 10 13.6 +50 04 33.4    102.0    2014apn6.confE..48K 
LDu 41                           PN??           09 55 19.1 -61 08 37.7    102.0    FrenchAmateurs      
St 12                            PN??           23 04 21.2 +40 43 39.4    102.0    FrenchAmateurs      
DeGaPe 2                         HII            09 00 17.7 -46 40 40.6    102.0    2017LAstr.131b..46L 
NGC 7094                         PN             21 36 53.0 +12 47 19.3    102.5    1992secg.book.....A 
PHR J1847-0507                   PN:            18 47 28.5 -05 07 24.0    103.0    2006MNRAS.373...79P 
PHR J1437-5949                   PN             14 37 53.2 -59 49 25.0    103.0    2006MNRAS.373...79P 
IPHASX J193633.5+153345          PN             19 36 33.5 +15 33 45.3    103.0    2014MNRAS.443.3388S 
SB 39                            PN             18 04 31.6 -38 47 39.7    103.2    2001A&A...378..843K 
KLSS 1-3                         unk            21 30 56.7 +66 48 51.8    103.9    1994AGAb...10..172K 
We 1-2                           PN             04 46 43.0 +44 28 01.6    104.0    1992secg.book.....A 
IPHASX J225653.8+583403          notPN?         22 56 53.9 +58 34 03.9    104.0    IPHAS_candidates    
DeGaPe 50                        HII            18 29 10.6 -16 32 04.9    104.0    2017APN7            
Kn J0645.0+2822                  PN??           06 45 05.8 +28 22 15.3    104.0    dfrew               
Dr 3                             PN??           08 11 58.3 -29 56 41.4    104.0    FrenchAmateurs      
Dr 1                             PN:            07 59 49.1 -46 10 47.4    104.0    FrenchAmateurs      
PHR J0615-0025                   PN             06 15 20.4 -00 25 49.5    104.0    2006MNRAS.373...79P 
We 2-37                          PN             07 16 08.2 -10 53 01.0    104.5    2006MNRAS.373...79P 
Kn 49                            unk            20 55 48.0 +65 34 00.1    105.0    2010PASA...27..156J 
HaWe 8                           PN             06 40 09.7 +21 25 01.7    105.0    1992secg.book.....A 
HaWe 10                          PN             07 55 11.3 +09 33 09.2    105.0    1992secg.book.....A 
PN G061.5-02.6                   PN:            19 57 23.3 +23 52 48.4    105.0    2017APN7            
Kn 35                            SNR?           04 55 25.0 +53 14 04.9    106.0    2010PASA...27..156J 
KK 26                            PN             03 23 04.9 +62 47 11.8    106.0    2000AAS...197.3812H 
Wray 17-96                       circM          17 41 35.4 -30 06 38.0    106.0    1992secg.book.....A 
PHR J1547-5214                   PN             15 47 09.8 -52 14 43.0    106.0    2006MNRAS.373...79P 
MeWe 2-3                         Gx?            11 56 43.5 -34 25 42.0    106.7    1992secg.book.....A 
Lo 9                             PN             15 42 13.0 -47 40 44.3    107.0    1992secg.book.....A 
StDr 37                          PN??           05 37 44.1 +31 09 17.5    108.0    FrenchAmateurs      
Ra 60                            PN??           18 36 01.0 +32 40 19.0    108.0    2017LAstr.131b..46L 
Mo 13                            PN??           10 38 28.9 -62 19 27.0    108.0    FrenchAmateurs      
M 1-41                           PN             18 09 30.6 -24 12 30.0    108.0    1992secg.book.....A 
Ra 65                            PN??           00 11 45.6 +50 49 38.1    108.0    FrenchAmateurs      
Lo 3                             PN             07 14 49.4 -46 57 39.7    108.0    1992secg.book.....A 
Pre Objet 5                      PN??           01 36 18.5 +54 18 40.0    108.0    FrenchAmateurs      
Ra Objet 1                       PN??           22 09 27.0 +63 24 53.0    108.0    FrenchAmateurs      
StDr Objet 8                     PN??           06 19 29.4 +17 22 56.6    108.0    FrenchAmateurs      
StDr 92                          PN??           19 59 39.8 +31 14 06.9    109.2    FrenchAmateurs      
IPHASX J185744.4+105053          PN             18 57 44.4 +10 50 53.2    109.5    2014MNRAS.443.3388S 
Y-C 2-8                          Gx             11 10 34.8 -49 06 09.7    110.0    1992secg.book.....A 
ESO 428-22                       Gx             07 20 21.7 -28 59 11.4    110.0    1992secg.book.....A 
Kn 26                            PN             21 23 09.4 +38 58 13.1    110.0    2010PASA...27..156J 
Mu 1                             PN             15 06 17.1 -41 45 18.5    110.0    2013MNRAS.431....2F 
IPHASX J185322.1+083018          PN             18 53 22.1 +08 30 18.0    110.0    IPHAS_candidates    
SaWe 3                           PN             18 26 03.7 -18 12 34.5    110.0    1992secg.book.....A 
K 1-2                            PN             08 57 46.0 -28 57 35.9    110.0    1992secg.book.....A 
IC 1295                          PN             18 54 37.0 -08 49 38.4    110.0    1992secg.book.....A 
EGB 4                            CV*            06 29 34.0 +71 04 36.4    111.0    1992secg.book.....A 
Kn 39                            PN             06 59 23.8 +18 26 48.8    111.0    2010PASA...27..156J 
PHR J1517-5751                   HII            15 17 31.2 -57 51 10.2    112.0    2006MNRAS.373...79P 
K 2-3                            Gx             07 06 57.2 -22 02 14.2    112.0    1992secg.book.....A 
HaTr 5                           PN?            17 01 28.5 -43 05 59.5    112.0    1992secg.book.....A 
M 1-67                           circM          19 11 30.9 +16 51 38.2    112.3    1992secg.book.....A 
Pa 146                           PN?            20 29 09.4 +15 37 00.6    113.0    PRC15               
IPHASX J190340.4+045311          PN?            19 03 40.4 +04 53 11.5    113.8    2014MNRAS.443.3388S 
DeGaPe Objet 3                   PN??           10 22 26.6 -58 47 02.1    114.0    FrenchAmateurs      
RCW 21                           PN             08 30 54.2 -38 18 07.0    114.0    1992secg.book.....A 
St 18                            PN??           10 17 36.4 -62 53 10.7    114.0    FrenchAmateurs      
IPHASX J011609.2+645226          HII            01 16 09.3 +64 52 26.8    114.0    IPHAS_candidates    
PHR J1250-6736                   PN?            12 50 24.5 -67 36 41.9    114.0    2006MNRAS.373...79P 
PHR J1529-5458                   SNR?           15 29 29.8 -54 58 57.8    114.0    2006MNRAS.373...79P 
Mo 31                            PN??           12 08 17.5 -59 50 59.8    114.0    FrenchAmateurs      
[GKF2010] MN59                   circM          17 39 19.0 -31 24 22.0    115.0    2010AJ....139.1542M 
SH 2-271                         HII            06 14 53.2 +12 21 25.7    115.0    1992secg.book.....A 
Fr 2-8                           PN             14 00 41.8 -51 02 27.6    115.0    1997AJ....114.1313C 
Lo 17                            PN             18 27 50.7 -37 15 57.2    116.0    1992secg.book.....A 
Pa 58                            circM          00 06 01.4 +60 52 02.0    117.0    PRC15               
BMP J1442-6615                   PN             14 42 46.6 -66 15 02.2    117.0    2008MNRAS.384..525M 
LoTr 11                          PN             15 21 10.5 -72 13 25.6    117.0    1992secg.book.....A 
PHR J1709-3629                   PN             17 09 33.9 -36 29 25.0    117.0    2006MNRAS.373...79P 
PHR J1709-3436                   PN:            17 09 46.1 -34 36 04.7    117.8    2006MNRAS.373...79P 
NGC 5844                         PN             15 10 40.8 -64 40 25.9    118.0    1992secg.book.....A 
NGC 4361                         PN             12 24 30.8 -18 47 05.5    119.0    1992secg.book.....A 
VBRC 7                           PN             15 54 50.9 -51 22 35.2    119.0    1992secg.book.....A 
PHR J1424-5138                   PN             14 24 32.6 -51 38 39.8    119.0    2006MNRAS.373...79P 
PN G281.5-29.4                   notPN?         06 03 00.0 -71 03 00.0    120.0    ivan                
PHR J1009-5850                   HII            10 09 30.5 -58 50 04.6    120.0    MEN_List            
StDr 58                          PN??           06 07 59.2 +14 00 04.0    120.0    FrenchAmateurs      
StDr 10                          PN??           12 58 00.4 -59 27 07.4    120.0    FrenchAmateurs      
Ritter 6                         PN??           06 22 29.7 +23 47 07.1    120.0    ziggy               
BRAN 174                         Y*?            08 42 16.6 -40 44 10.6    120.0    1992secg.book.....A 
BRAN 47                          HII            07 33 56.2 -22 00 13.0    120.0    MEN_List            
BMP J0844-2737                   PN             08 44 37.8 -27 37 14.9    120.0    2008MNRAS.384..525M 
Bode 1                           PN?            03 31 12.0 +43 54 15.5    120.0    DFrew               
StDr 3                           PN??           21 31 59.4 +56 13 15.5    120.0    FrenchAmateurs      
Ritter15                         PN??           14 17 50.9 +13 01 18.3    120.0    ziggy               
Cr 1                             PN             21 49 11.7 +57 27 19.7    120.0    2010PASA...27..156J 
Dr 37                            PN??           19 20 26.6 +12 02 19.8    120.0    FrenchAmateurs      
[GKF2010] MN85                   circM          18 42 06.3 -03 48 23.0    120.0    2010AJ....139.1542M 
VDB 7a                           RNe            02 48 41.3 +69 35 29.0    120.0    2001A&A...378..843K 
LDu 3                            HII            02 50 03.7 +61 08 31.7    120.0    2017LAstr.131b..46L 
Pre Objet 9                      PN??           16 43 24.6 -40 04 31.6    120.0    FrenchAmateurs      
StDr 28                          PN             19 17 25.1 +20 52 31.2    120.0    FrenchAmateurs      
M 1-15                           HII            07 31 48.9 -19 27 33.0    120.0    1992secg.book.....A 
WPS 4                            PN?            15 50 54.7 +14 59 33.0    120.0    2005AJ....129..927R 
Mo 29                            PN??           09 58 53.3 -62 14 34.3    120.0    FrenchAmateurs      
Sh 2-307                         HII            07 35 34.2 -18 45 35.0    120.0    1992secg.book.....A 
Mo 33                            PN??           16 54 17.7 -52 09 36.4    120.0    FrenchAmateurs      
Gar Objet 1                      PN??           22 46 25.0 +59 09 37.2    120.0    FrenchAmateurs      
Hf 6                             HII            10 18 10.8 -58 39 38.4    120.0    MEN_List            
Hu 2                             PN:            00 33 57.4 +74 18 40.0    120.0    2017LAstr.131b..46L 
IPHASX J010824.8+603241          notPN?         01 08 24.9 +60 32 41.7    120.0    IPHAS_candidates    
Dr 18                            PN??           14 06 51.9 -54 07 42.5    120.0    FrenchAmateurs      
NGC 5408                         Gx             14 03 21.0 -41 22 43.6    120.0    1992secg.book.....A 
StDr 68                          PN??           09 25 30.3 -57 11 43.6    120.0    FrenchAmateurs      
StDr Objet 10                    PN??           12 04 00.2 -61 46 47.2    120.0    FrenchAmateurs      
RCW 87                           HII            15 05 19.2 -57 31 48.0    120.0    1992secg.book.....A 
PHR J1534-5829                   PN:            15 34 45.2 -58 29 50.0    120.0    2006MNRAS.373...79P 
[GKF2010] MN35                   circM          15 58 13.9 -52 57 51.0    120.0    2010AJ....139.1542M 
BRAN 20                          HII            07 21 47.8 -15 43 51.6    120.0    MEN_List            
StDr 4                           SNR?           21 41 30.8 +55 47 52.8    120.0    FrenchAmateurs      
Mo Objet 12                      PN??           17 25 12.1 -37 52 59.9    120.0    FrenchAmateurs      
Hen 2-11                         PN             08 37 08.4 -39 25 08.3    121.7    1992secg.book.....A 
Te 2                             PN             05 40 44.8 +31 44 31.3    122.0    2006A&A...447..921K 
BMP J1755-3701                   PN?            17 55 24.8 -37 01 46.8    122.5    2008MNRAS.384..525M 
We 1-3                           PN             04 54 31.0 +42 16 40.9    123.0    1992secg.book.....A 
PHR J1547-4533                   PN:            15 47 44.9 -45 32 50.8    123.0    2006MNRAS.373...79P 
K 1-16                           PN             18 21 52.1 +64 21 53.4    123.0    1992secg.book.....A 
NGC 2346                         PN             07 09 22.5 -00 48 23.0    124.0    1992secg.book.....A 
BMP J0705-2528                   PN             07 05 45.5 -25 28 49.4    124.0    2008MNRAS.384..525M 
DeHt 2                           PN             17 41 41.0 +03 06 54.9    124.0    1992secg.book.....A 
PN G209.5-04.0                   PN?            06 31 02.9 +01 09 05.0    125.0    aacker              
Abell 22                         PN             07 36 07.9 +02 42 27.8    125.0    1992secg.book.....A 
Ritter11                         PN??           23 02 57.1 +58 58 49.4    125.0    ziggy               
Lo 14                            RNe            16 11 45.4 -51 17 53.9    125.0    1992secg.book.....A 
BMP J0713-0432                   PN             07 13 51.1 -04 32 58.3    125.0    2008MNRAS.384..525M 
Mul 1                            HII            19 44 22.7 +16 55 59.1    125.0    2017LAstr.131b..46L 
PN G033.9-00.7                   artif          18 55 51.4 +00 32 04.3    125.1    IPHAS_candidates    
StDr 33                          PN??           06 44 52.2 +11 49 08.3    126.0    FrenchAmateurs      
Mo 28                            PN??           11 20 28.9 -54 04 09.3    126.0    FrenchAmateurs      
Kn 62                            PN             06 23 55.4 +38 15 14.5    126.0    2014apn6.confE..48K 
K 2-1                            PN             05 07 08.3 +30 49 18.4    126.0    1992secg.book.....A 
Su 2                             PN??           20 56 13.1 +44 34 39.5    126.0    FrenchAmateurs      
IPHASX J031345.5+613707          PN             03 13 45.1 +61 37 06.0    126.5    2014MNRAS.443.3388S 
IPHASX J192510.8+112253          notPN?         19 25 10.8 +11 22 53.8    126.8    IPHAS_candidates    
Abell 30                         PN             08 46 53.5 +17 52 45.5    127.0    1992secg.book.....A 
PHR J1844-0517                   PN             18 44 54.5 -05 17 31.6    128.0    2006MNRAS.373...79P 
Abell 78                         PN             21 35 29.3 +31 41 46.1    128.0    1992secg.book.....A 
HbDs 1                           PN:            09 52 44.5 -46 16 47.5    128.0    1992secg.book.....A 
Pa 155                           PN:            05 45 23.9 -11 45 49.0    128.0    PRC15               
IPHASX J005144.3+611951          HII            00 51 44.3 +61 19 51.9    128.0    IPHAS_candidates    
DSH J0552.3+2653                 RNe            05 52 23.0 +26 53 50.0    129.0    2006A&A...447..921K 
IPHASX J190155.1+011211          HII            19 01 55.2 +01 12 11.0    129.6    IPHAS_candidates    
Kr 2-1                           RNe            03 51 35.5 +51 30 00.0    130.0    1992secg.book.....A 
PHR J1007-5801                   HII            10 07 12.7 -58 01 05.2    130.0    MEN_List            
PTB 32                           PN             18 45 10.1 -23 21 33.1    130.0    2006MNRAS.367.1551B 
NGC 6445                         PN             17 49 15.3 -20 00 34.5    130.0    1992secg.book.....A 
Hen 2-179                        Em*            16 43 16.2 -46 00 42.0    130.0    1992secg.book.....A 
PHR J1720-3927                   PN:            17 20 14.4 -39 27 47.8    130.0    2006MNRAS.373...79P 
PHR J1701-4025                   HII            17 01 06.5 -40 25 53.4    130.0    MEN_List            
We 1-12                          HII            23 12 13.0 +59 35 59.1    130.0    1992secg.book.....A 
PaTe 1                           iISM           19 43 29.4 +40 20 05.0    132.0    2006A&A...447..921K 
LDu 1                            PN             21 36 05.8 +50 54 09.3    132.0    2017LAstr.131b..46L 
StDr 94                          PN??           21 22 16.9 +51 13 13.5    132.0    FrenchAmateurs      
Lo 8                             PN             13 25 37.5 -37 36 14.9    132.0    1992secg.book.....A 
Ra 55                            PN??           06 45 05.0 +12 12 53.0    132.0    2017LAstr.131b..46L 
Sh 2-71                          PN             19 02 00.0 +02 09 16.1    132.4    1992secg.book.....A 
IC 5148/50                       PN             21 59 35.2 -39 23 08.0    132.5    1992secg.book.....A 
PHR J1553-5738                   PN             15 53 11.2 -57 38 11.2    133.0    2006MNRAS.373...79P 
MeWe 1-4                         PN             14 17 32.2 -52 26 21.0    133.0    2006MNRAS.373...79P 
Pa 28                            PN             20 58 10.9 +33 08 33.1    133.0    2014apn6.confE..48K 
Abell 82                         PN             23 45 47.8 +57 03 59.2    133.0    1992secg.book.....A 
PHR J1408-6250                   PN?            14 08 25.1 -62 50 02.9    134.0    2006MNRAS.373...79P 
Abell 32                         artif          09 16 24.8 +03 53 26.0    134.0    1992secg.book.....A 
IPHASX J023538.6+633823          PN             02 35 39.4 +63 38 23.9    134.5    2014MNRAS.443.3388S 
PHR J0724-2021                   PN?            07 24 13.1 -20 21 48.9    134.5    2006MNRAS.373...79P 
BI Cru                           Symb*          12 23 26.4 -62 38 15.0    135.0    2001A&A...378..843K 
[GKF2010] MN96                   circM          18 51 02.1 -00 58 21.0    135.0    2010AJ....139.1542M 
[GKF2010] MN43                   circM          16 32 13.9 -47 50 39.0    135.0    2010AJ....139.1542M 
Ritter 7                         PN??           06 22 47.5 +23 48 28.4    136.0    ziggy               
IRAS 23004+5642                  HII            23 02 35.8 +56 59 31.5    136.0    IPHAS_candidates    
IRAS 23514+6402                  notPN?         23 53 54.1 +64 18 38.6    136.0    IPHAS_candidates    
Abell 5                          PN             02 52 15.1 +50 35 54.1    136.0    1992secg.book.....A 
LDu 12                           HII            23 23 59.6 +60 45 00.9    138.0    2017LAstr.131b..46L 
DeGaPe 63                        PN??           13 44 14.6 -62 47 01.7    138.0    FrenchAmateurs      
PaStDr 2                         HII            19 55 52.3 +30 16 09.9    138.0    FrenchAmateurs      
BMP J0936-5905                   PN             09 36 43.6 -59 05 16.7    138.0    2008MNRAS.384..525M 
Dr 19                            PN??           07 20 18.5 -13 10 35.0    138.0    FrenchAmateurs      
Ras 2                            PN??           15 13 31.2 -56 32 42.1    138.0    FrenchAmateurs      
IPHASX J190345.7+045547          unk            19 03 45.7 +04 55 47.0    138.9    IPHAS_candidates    
Pa 159                           PN?            19 15 06.7 -06 10 41.5    139.0    PRC15               
Fe 3                             HII            07 19 02.4 -17 59 02.0    140.0    aacker              
[GKF2010] MN13                   circM          13 42 33.1 -62 48 11.3    140.0    2010MNRAS.405.1047G 
[GKF2010] MN23                   circM          15 35 26.5 -56 04 13.0    140.0    2010AJ....139.1542M 
IC 4662                          Gx             17 47 09.0 -64 38 28.0    140.0    1992secg.book.....A 
IPHASX J190401.5+045433          unk            19 04 01.6 +04 54 33.9    140.0    2014MNRAS.443.3388S 
Lilou 1                          PN??           14 57 09.2 -58 05 39.2    140.0    ziggy               
[GKF2010] MN64                   circM          17 43 59.8 -30 28 39.0    140.0    2010AJ....139.1542M 
LDu 37                           PN??           11 36 21.8 -55 22 49.6    140.0    FrenchAmateurs      
Fe 7                             RNe            08 04 52.8 -25 06 52.1    140.0    aacker              
PHR J1429-6003                   PN:            14 29 43.9 -60 03 17.0    141.0    2006MNRAS.373...79P 
NGC 6781                         PN             19 18 28.1 +06 32 19.3    141.0    1992secg.book.....A 
BMP J1827-0611                   PN?            18 27 16.4 -06 11 50.9    141.0    2008MNRAS.384..525M 
LoTr 1                           PN             05 55 06.7 -22 54 02.2    142.0    1992secg.book.....A 
IRAS 14173-6124                  circM          14 21 10.0 -61 38 19.9    142.0    2010AJ....139.2330W 
IRAS 19240+1907                  HII            19 26 16.1 +19 13 54.7    142.0    IPHAS_candidates    
MPA J1807-3254                   PN?            18 07 22.0 -32 54 31.2    143.0    2008MNRAS.384..525M 
PHR J0747-2146                   PN             07 47 18.6 -21 46 49.0    143.0    2006MNRAS.373...79P 
StDr 52                          PN??           18 03 25.7 -16 53 05.2    144.0    FrenchAmateurs      
StDr 16                          PN??           19 18 50.6 +03 27 20.6    144.0    FrenchAmateurs      
St 7                             PN??           22 06 55.4 +57 58 22.6    144.0    FrenchAmateurs      
Kn 45                            PN             20 53 03.9 +21 00 10.9    145.0    2010PASA...27..156J 
TaWe 1                           PN             06 16 15.4 -00 00 25.0    145.0    2001A&A...378..843K 
PHR J1108-5933                   PN??           11 08 21.0 -59 32 57.0    145.0    MEN_List            
Te 1                             PN             19 57 22.3 +26 39 08.2    146.0    2006A&A...447..921K 
IPHASX J193809.1+205412          PN:            19 38 09.2 +20 54 12.1    146.0    IPHAS_candidates    
Abell 84                         PN             23 47 44.3 +51 23 56.3    146.0    1992secg.book.....A 
PHR J1821-1001                   PN?            18 21 41.1 -10 01 50.0    146.6    2006MNRAS.373...79P 
BRAN 229                         PN             09 05 41.0 -47 54 06.2    147.0    2006MNRAS.373...79P 
V972 Oph                         PN?            17 34 43.9 -28 10 35.8    147.0    DFrew               
PHR J1335-6349                   PN:            13 35 09.1 -63 48 56.9    147.0    2006MNRAS.373...79P 
MeWe 1-1                         PN             08 53 36.8 -54 05 08.6    148.0    1992secg.book.....A 
Abell 16                         PN             06 43 55.5 +61 47 24.7    148.0    1992secg.book.....A 
MPA J1854-1420                   PN:            18 54 14.7 -14 20 19.3    149.0    2008MNRAS.384..525M 
Wray 17-31                       PN             09 31 20.5 -56 17 39.4    149.0    1992secg.book.....A 
PHR J0735-1849                   HII            07 35 37.0 -18 49 00.1    150.0    MEN_List            
Kn J1857.7+3931                  PN?            18 57 42.2 +39 31 00.0    150.0    DFrew               
DSH J0723.0-1455                 HII            07 23 03.6 -14 55 03.0    150.0    2006A&A...447..921K 
Kn J1910.1-2325                  HII            19 10 11.8 -23 25 05.0    150.0    DFrew               
PN G157.3+10.3                   PN:            05 28 21.0 +53 31 19.9    150.0    2017APN7            
GAL 026.47+00.02                 circM          18 39 32.2 -05 44 20.0    150.0    2010AJ....139.1542M 
RCW 141                          HII            17 47 09.3 -28 46 23.0    150.0    1992secg.book.....A 
[GKF2010] MN18                   circM          15 16 41.0 -58 22 26.0    150.0    2010MNRAS.405.1047G 
Su Objet 3                       PN??           11 02 43.1 -76 17 28.2    150.0    FrenchAmateurs      
Ritter21                         PN??           18 10 53.3 -18 19 32.8    150.0    ziggy               
Ra 22                            PN??           01 34 56.0 +47 29 39.0    150.0    2017LAstr.131b..46L 
PHR J1604-5300                   HII            16 04 52.3 -53 00 45.7    150.0    MEN_List            
Pre Objet 4                      PN??           01 52 50.0 +59 39 50.0    150.0    FrenchAmateurs      
GN 17.42.0                       circM          17 45 12.5 -31 50 54.6    150.0    MEN_List            
StDr 90                          PN??           19 41 39.9 +21 45 58.4    150.0    FrenchAmateurs      
Pa J1519.5-3138                  PN?            15 19 34.5 -31 38 00.0    150.0    DFrew               
Lo 5                             PN             11 13 54.2 -47 57 00.6    152.0    1992secg.book.....A 
Abell 65                         PN             19 46 34.2 -23 08 13.1    152.0    1992secg.book.....A 
PHR J1724-3859                   PN             17 24 30.7 -38 59 43.9    152.0    2006MNRAS.373...79P 
BMP J0739-1418                   PN             07 39 50.5 -14 18 25.7    153.0    2008MNRAS.384..525M 
Abell 72                         PN             20 50 02.1 +13 33 29.6    154.0    1992secg.book.....A 
[GKF2010] MN86                   circM          18 42 08.2 -03 51 03.0    155.0    2010AJ....139.1542M 
PHR J1318-5601                   PN             13 18 18.7 -56 01 11.9    155.0    2006MNRAS.373...79P 
StDr 45                          PN??           19 15 34.5 +15 56 09.0    156.0    FrenchAmateurs      
Kn J1814.6-0133                  notPN?         18 14 38.7 -01 33 15.0    156.0    DFrew               
LDu objet 5                      PN??           21 13 09.1 +46 22 32.4    156.0    aacker              
Dr 25                            PN??           20 36 51.5 +58 27 57.3    156.0    FrenchAmateurs      
Abell 38                         PN             16 23 19.0 -31 44 59.0    156.0    1992secg.book.....A 
PHR J1911-1546                   PN             19 11 04.4 -15 46 06.9    157.0    2006MNRAS.373...79P 
PHR J0800-1635                   PN             08 00 59.1 -16 35 37.3    157.0    2006MNRAS.373...79P 
Pa 5                             PN             19 19 30.5 +44 45 43.2    157.0    2006A&A...447..921K 
PHR J1906-0133                   PN             19 06 15.3 -01 33 21.6    158.0    2006MNRAS.373...79P 
Kn 132                           PN             04 14 21.2 +30 23 30.8    158.0    2017APN7            
K 2-7                            PN             19 40 29.5 -20 27 07.2    159.0    1992secg.book.....A 
WeSb 2                           PN             06 16 11.8 +28 22 13.6    160.0    1992secg.book.....A 
EGB 3                            Gx             04 25 15.6 +72 48 21.0    160.0    1992secg.book.....A 
HaTr 9                           PN             18 08 58.9 -41 48 37.7    160.0    1992secg.book.....A 
PHR J1758-2139                   PN             17 58 24.5 -21 39 39.0    160.0    2006MNRAS.373...79P 
IPHASX J193849.6+313744          PN             19 38 49.7 +31 37 44.8    160.0    IPHAS_candidates    
PHR J1547-5929                   HII            15 47 26.6 -59 29 46.2    160.0    2006MNRAS.373...79P 
FP J0911-4051                    PN?            09 11 45.6 -40 51 58.5    160.0    2008MNRAS.384..525M 
PHR J1030-5437                   PN:            10 30 55.7 -54 37 58.4    160.0    2006MNRAS.373...79P 
PHR J1651-3148                   PN:            16 51 46.7 -31 48 21.0    161.0    2006MNRAS.373...79P 
PHR J0834-2819                   PN             08 34 18.1 -28 19 03.3    161.5    2006MNRAS.373...79P 
LDu 10                           CGb            05 56 01.7 +01 13 24.0    162.0    aacker              
PHR J1533-4834                   PN             15 33 34.0 -48 34 24.5    162.0    2006MNRAS.373...79P 
Dr 36                            PN:            01 07 40.0 +53 52 24.0    162.0    FrenchAmateurs      
We 2-260                         PN             23 22 23.7 +57 46 28.0    162.0    1992secg.book.....A 
Abell 39                         PN             16 27 33.7 +27 54 33.4    162.0    1992secg.book.....A 
Pre Objet 8                      PN??           12 51 02.3 -65 18 59.9    162.0    FrenchAmateurs      
NGC 5189                         PN             13 33 33.0 -65 58 26.7    163.0    1992secg.book.....A 
SH 1-118                         HII            00 07 20.2 +64 57 20.7    164.0    1992secg.book.....A 
Sh 2-42                          PN             18 10 13.6 -16 47 40.8    164.0    2006MNRAS.373...79P 
PHR J0942-5220                   PN             09 42 01.2 -52 20 42.0    165.0    2006MNRAS.373...79P 
Pa 33                            PN             15 11 13.2 -42 10 23.4    166.0    2014apn6.confE..48K 
PHR J0808-3745                   PN?            08 08 24.4 -37 45 26.5    166.0    2006MNRAS.373...79P 
PHR J1537-6159                   PN             15 37 45.9 -61 59 48.0    166.0    2006MNRAS.373...79P 
Abell 62                         PN             19 33 17.9 +10 36 59.7    166.0    1992secg.book.....A 
Pa 153                           PN:            05 09 07.6 +53 10 28.2    167.0    PRC15               
PHR J1429-6043                   PN?            14 29 52.8 -60 43 57.1    167.0    2006MNRAS.373...79P 
IPHASX J031434.2+594856          HII            03 14 34.2 +59 48 56.0    167.1    IPHAS_candidates    
Dr Objet 4                       unk            10 56 46.8 -59 30 08.6    168.0    FrenchAmateurs      
NGC 650/1                        PN             01 42 19.9 +51 34 31.2    168.0    1992secg.book.....A 
Abell 71                         PN             20 32 23.5 +47 20 51.6    168.0    1992secg.book.....A 
Abell 80                         PN             22 34 45.6 +52 26 06.2    169.0    1992secg.book.....A 
FP J0708-0831                    HII            07 08 40.9 -08 31 18.5    170.0    2006A&A...447..921K 
Abell 13                         PN             06 04 47.9 +03 56 35.8    170.0    1992secg.book.....A 
MPA J0656-2356                   PN:            06 56 00.0 -23 56 49.1    170.0    2008MNRAS.384..525M 
Pa 30                            PN:            00 53 11.2 +67 30 02.4    171.0    2014apn6.confE..48K 
PHR J0724-1757                   PN             07 24 43.3 -17 57 41.0    171.0    2006MNRAS.373...79P 
WHTZ 1                           PN:            19 40 43.8 +02 30 31.8    172.0    DFrew               
K 2-13                           artif          06 25 26.4 -39 51 36.0    172.0    1992secg.book.....A 
Sh 2-211                         HII            04 36 49.6 +50 52 41.9    172.9    IPHAS_candidates    
HaWe 6                           PN?            05 37 56.3 +55 32 15.5    175.0    1992secg.book.....A 
We 3-1                           PN             18 34 02.7 +14 49 19.4    175.0    1992secg.book.....A 
PHR J1202-6236                   HII            12 02 12.7 -62 36 41.8    175.0    MEN_List            
Abell 25                         PN             08 06 46.5 -02 52 35.2    176.0    1992secg.book.....A 
WeSb 5                           PN:            20 01 42.0 +19 54 40.1    176.0    1992secg.book.....A 
